11.8770068,134.572,
11.88281179,134.452,
11.88861678,137.965,
11.89442177,139.29,
11.90022676,141.244,
11.90603175,142.807,
11.91183673,143.983,
11.91764172,145.411,
11.92344671,147.568,
11.9292517,150.02,
11.93505669,152.181,
11.94086168,153.604,
11.94666667,155.53,
11.95247166,157.568,
11.95827664,159.751,
11.96408163,161.792,
11.96988662,163.682,
11.97569161,165.899,
11.9814966,167.869,
11.98730159,169.757,
11.99310658,171.646,
11.99891156,173.423,
12.00471655,175.242,
12.01052154,176.893,
12.01632653,179.094,
12.02213152,181.168,
12.02793651,183.022,
12.0337415,185.106,
12.03954649,186.649,
12.04535147,187.469,
12.05115646,188.05,
12.05696145,188.632,
12.06276644,189.655,
12.06857143,190.852,
12.07437642,192.245,
12.08018141,193.737,
12.08598639,195.892,
12.09179138,197.792,
12.09759637,199.501,
12.10340136,200.596,
12.10920635,201.587,
12.11501134,202.469,
12.12081633,203.596,
12.12662132,205.206,
12.1324263,207.749,
12.13823129,210.082,
12.14403628,211.655,
12.14984127,212.87,
12.15564626,214.198,
12.16145125,215.585,
12.16725624,216.641,
12.17306122,217.39,
12.17886621,218.239,
12.1846712,219.298,
12.30657596,240.342,
12.31238095,243.585,
12.31818594,245.427,
12.32399093,247.403,
12.32979592,248.743,
12.33560091,250.158,
12.3414059,250.787,
12.34721088,250.868,
12.35301587,250.759,
12.35882086,250.257,
12.36462585,249.186,
12.37043084,247.692,
12.37623583,245.757,
12.38204082,244.109,
12.3878458,242.348,
12.39365079,240.922,
12.39945578,239.747,
12.40526077,239.097,
12.41106576,239.009,
12.41687075,239.311,
12.42267574,239.793,
12.42848073,240.647,
12.43428571,241.509,
12.4400907,242.49,
12.44589569,243.909,
12.45170068,245.198,
12.45750567,247.04,
12.46331066,248.59,
12.46911565,250.299,
12.47492063,252.21,
12.48072562,254.279,
12.48653061,256.153,
12.4923356,257.401,
12.49814059,258.328,
12.50394558,258.748,
12.50975057,258.646,
12.51555556,258.154,
12.52136054,257.306,
12.52716553,256.092,
12.53297052,252.086,
12.53877551,248.886,
12.5445805,242.039,
12.55038549,231.797,
12.72453515,249.704,
12.73034014,254.855,
12.73614512,251.991,
12.74195011,249.153,
12.7477551,248.416,
12.75356009,247.986,
12.75936508,247.778,
12.76517007,247.673,
12.77097506,247.451,
12.77678005,247.105,
12.78258503,246.372,
12.78839002,245.365,
12.79419501,243.909,
12.8,241.991,
12.80580499,240.403,
12.81160998,238.946,
12.81741497,237.705,
12.82321995,236.614,
12.82902494,235.837,
12.83482993,235.326,
12.84063492,235.144,
12.84643991,235.137,
12.8522449,235.3,
12.85804989,235.486,
12.86385488,235.652,
12.86965986,235.84,
12.87546485,236.01,
12.88126984,236.25,
12.88707483,236.453,
12.89287982,236.637,
12.89868481,236.547,
12.9044898,236.359,
12.91029478,236.057,
12.91609977,235.668,
12.92190476,235.367,
12.92770975,234.943,
12.93351474,234.398,
12.93931973,233.606,
12.94512472,232.544,
12.95092971,231.506,
12.95673469,230.591,
12.96253968,229.57,
12.96834467,228.577,
12.97414966,227.636,
12.97995465,226.67,
12.98575964,225.685,
12.99156463,224.898,
12.99736961,224.136,
13.0031746,223.618,
13.00897959,223.118,
13.01478458,222.564,
13.02058957,221.757,
13.02639456,220.961,
13.03219955,220.538,
13.03800454,219.938,
13.04380952,219.53,
13.04961451,219.073,
13.0554195,218.565,
13.06122449,217.944,
13.06702948,217.211,
13.07283447,216.86,
13.07863946,216.43,
13.08444444,216.144,
13.09024943,216.111,
13.09605442,216.188,
13.10185941,216.529,
13.1076644,217.032,
13.11346939,217.199,
13.11927438,217.401,
13.12507937,217.463,
13.13088435,217.607,
13.13668934,217.623,
13.14249433,217.325,
13.14829932,216.961,
13.15410431,215.403,
13.1599093,208.792,
13.16571429,198.87,
13.17151927,198.453,
13.17732426,199.671,
13.18312925,190.693,
13.18893424,190.588,
13.19473923,189.6,
13.20054422,189.659,
13.20634921,189.692,
13.2121542,189.824,
13.21795918,190.006,
13.22376417,190.113,
13.22956916,199.583,
13.23537415,199.754,
13.24117914,211.437,
13.24698413,219.022,
13.25278912,222.993,
13.2585941,225.379,
13.26439909,226.118,
13.27020408,226.218,
13.27600907,225.969,
13.28181406,225.133,
13.28761905,223.758,
13.29342404,222.648,
13.29922902,221.829,
13.30503401,221.081,
13.310839,220.401,
13.31664399,220.089,
13.32244898,219.743,
13.32825397,219.239,
13.33405896,218.801,
13.33986395,218.434,
13.34566893,218.137,
13.35147392,217.714,
13.35727891,217.285,
13.3630839,216.816,
13.36888889,216.223,
13.37469388,215.298,
13.38049887,214.711,
13.38630385,214.298,
13.39210884,213.757,
13.39791383,212.986,
13.40371882,212.448,
13.40952381,211.701,
13.4153288,211.051,
13.42113379,210.249,
13.42693878,209.534,
13.43274376,208.598,
13.43854875,206.985,
13.44435374,212.795,
13.45015873,213.32,
13.66494331,236.921,
13.6707483,224.761,
13.67655329,222.894,
13.68235828,222.423,
13.68816327,222.515,
13.69396825,222.101,
13.69977324,221.936,
13.70557823,221.368,
13.71138322,219.847,
13.71718821,218.275,
13.7229932,216.78,
13.72879819,215.425,
13.73460317,213.929,
13.74040816,213.153,
13.74621315,212.539,
13.75201814,212.19,
13.75782313,212.253,
13.76362812,212.749,
13.76943311,213.6,
13.7752381,214.644,
13.78104308,215.715,
13.78684807,216.315,
13.79265306,216.724,
13.79845805,216.996,
13.80426304,217.087,
13.81006803,217.144,
13.81587302,216.969,
13.821678,216.71,
13.82748299,216.332,
13.83328798,216.06,
13.83909297,215.85,
13.84489796,215.883,
13.85070295,215.969,
13.85650794,215.973,
13.86231293,215.873,
13.86811791,215.884,
13.8739229,215.981,
13.87972789,216.115,
13.88553288,216.465,
13.89133787,216.539,
13.89714286,216.766,
13.90294785,217.057,
13.90875283,216.945,
13.91455782,216.998,
13.92036281,216.445,
13.9261678,215.759,
13.93197279,215.242,
13.93777778,214.256,
13.94358277,210.148,
13.94938776,205.457,
13.95519274,200.142,
13.96099773,203.858,
13.96680272,204.767,
14.07709751,198.87,
14.08290249,198.785,
14.08870748,199.338,
14.09451247,199.544,
14.10031746,200.001,
14.10612245,202.353,
14.11192744,190.943,
14.11773243,190.766,
14.12353741,187.791,
14.1293424,190.707,
14.13514739,201.658,
14.14095238,201.223,
14.14675737,200.533,
14.15256236,200.028,
14.15836735,202.689,
14.16417234,205.884,
14.23963719,202.237,
14.24544218,201.261,
14.25124717,194.059,
14.25705215,193.059,
14.26285714,193.254,
14.26866213,193.135,
14.27446712,193.476,
14.28027211,193.854,
14.2860771,194.085,
14.29188209,194.099,
14.29768707,194.1,
14.30349206,194.08,
14.30929705,193.915,
14.31510204,193.667,
14.32090703,193.438,
14.32671202,193.321,
14.33251701,193.158,
14.338322,193.386,
14.34412698,193.503,
14.34993197,193.023,
14.35573696,192.686,
14.36154195,192.237,
14.36734694,191.49,
14.37315193,191.029,
14.37895692,190.548,
14.3847619,190.022,
14.39056689,189.766,
14.39637188,189.508,
14.40217687,189.437,
14.40798186,189.616,
14.41378685,190.045,
14.41959184,190.719,
14.42539683,191.183,
14.43120181,191.533,
14.4370068,191.356,
14.44281179,190.804,
14.44861678,190.062,
14.45442177,188.775,
14.46022676,186.591,
14.46603175,185.89,
14.47183673,187.65,
14.47764172,187.972,
14.48344671,191.961,
14.4892517,191.177,
14.58213152,163.594,
14.58793651,153.232,
14.5937415,149.012,
14.59954649,145.589,
14.60535147,143.263,
14.61115646,142.423,
14.61696145,142.549,
14.62276644,142.798,
14.62857143,143.076,
14.63437642,143.753,
14.64018141,144.828,
14.64598639,146.593,
14.65179138,150.618,
14.65759637,155.245,
14.66340136,152.532,
14.66920635,153.224,
14.67501134,154.029,
14.68081633,156.489,
14.68662132,157.534,
14.6924263,158.688,
14.69823129,160.116,
14.70403628,161.04,
14.70984127,161.592,
14.71564626,161.723,
14.72145125,161.462,
14.72725624,160.614,
14.73306122,159.569,
14.73886621,158.553,
14.7446712,157.378,
14.75047619,155.789,
14.75628118,154.38,
14.76208617,152.847,
14.76789116,151.275,
14.77369615,150.266,
14.77950113,149.931,
14.78530612,150.383,
14.79111111,150.678,
14.7969161,151.569,
14.80272109,152.534,
14.80852608,153.881,
14.81433107,155.586,
14.82013605,156.889,
14.82594104,158.778,
14.83174603,160.396,
14.83755102,161.732,
14.84335601,162.608,
14.849161,163.151,
14.85496599,163.43,
14.86077098,163.417,
14.86657596,163.158,
14.87238095,162.77,
14.87818594,161.855,
14.88399093,160.203,
14.88979592,159.083,
14.89560091,158.622,
